viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686506400,295.22,41,2.98,0,78,Clouds,broken clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686510000,295.75,39,3.35,0,45,Clouds,scattered clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686513600,294.16,44,3.14,0,72,Clouds,broken clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686517200,292.48,52,2.4,0,82,Clouds,broken clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686520800,291.89,56,1.73,0,86,Clouds,overcast clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686524400,292.69,52,1.12,0,79,Clouds,broken clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686528000,290.34,60,2.36,0,98,Clouds,overcast clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686531600,288.41,65,1.93,0,59,Clouds,broken clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686535200,287.65,67,1.4,0,66,Clouds,broken clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686538800,286.94,69,1.2,0,66,Clouds,broken clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686542400,286.43,71,1.16,0,64,Clouds,broken clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686546000,286.1,73,1.19,0,59,Clouds,broken clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686549600,284.66,83,1.28,0,31,Clouds,scattered clouds,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686553200,284.39,84,1.85,0,5,Clear,clear sky,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686556800,284.03,86,1.93,0,4,Clear,clear sky,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686560400,283.69,88,1.66,0,4,Clear,clear sky,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686564000,285.44,81,1.67,0,3,Clear,clear sky,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686567600,288.52,69,1.69,0,3,Clear,clear sky,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686571200,290.94,62,1.87,0,2,Clear,clear sky,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686574800,292.97,54,2.1,0,0,Clear,clear sky,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686578400,294.8,47,2.09,0,0,Clear,clear sky,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686582000,296.29,41,2.27,0,0,Clear,clear sky,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686585600,297.42,36,2.35,0,0,Clear,clear sky,0
"viirs_point_401649_2023-06-13 00:00:00_50.57506,-74.53142",1686589200,298.19,33,2.62,0,4,Clear,clear sky,0
