viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685048400,292.97,32,0.99,0,100,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685052000,293.67,29,1.51,0,93,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685055600,293.69,28,2.23,0,90,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685059200,292.05,32,2.19,0,92,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685062800,291.19,37,1.83,0,97,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685066400,290.21,41,1.44,0,98,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685070000,288.64,46,0.47,0,99,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685073600,286.73,51,0.34,0,99,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685077200,285.37,57,1.27,0,98,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685080800,284.45,64,2.4,0,95,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685084400,284.92,76,2.47,0,100,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685088000,284.44,83,2.89,0.33,100,Rain,light rain,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685091600,283.92,87,1.35,0.54,100,Rain,light rain,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685095200,283.82,86,1.73,0.33,100,Rain,light rain,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685098800,283.68,86,2.34,0.14,100,Rain,light rain,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685102400,283.35,79,3.21,0,100,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685106000,284.09,73,3.26,0,100,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685109600,284.9,70,3.31,0,99,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685113200,285.89,67,3.06,0,98,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685116800,287.08,62,2.68,0,95,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685120400,288.46,55,2.81,0,94,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685124000,290.37,48,2.82,0,87,Clouds,overcast clouds,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685127600,290.53,50,2.53,0.41,80,Rain,light rain,0
"viirs_point_359917_2023-05-27 00:00:00_57.9647,-106.98799",1685131200,290.35,51,1.82,0.45,89,Rain,light rain,0
