viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684612800,301.56,30,6.09,0,0,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684616400,301.25,31,6.24,0,0,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684620000,300.79,33,6.62,0,0,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684623600,299.28,36,7.15,0,0,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684627200,296.58,47,7.76,0,0,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684630800,294.42,56,7.11,0,0,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684634400,292.01,70,6.19,0,0,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684638000,290.67,79,5.17,0,0,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684641600,289.92,85,5.05,0,0,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684645200,289.61,87,4.56,0,0,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684648800,289.43,87,4.55,0,1,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684652400,289.19,88,4.08,0,31,Clouds,scattered clouds,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684656000,288.84,89,3.45,0,16,Clouds,few clouds,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684659600,288.59,90,3.48,0,11,Clouds,few clouds,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684663200,288.28,91,3.6,0,10,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684666800,288.07,92,3.66,0,8,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684670400,287.87,95,3.44,0,5,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684674000,287.98,95,3.4,0,5,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684677600,289.91,84,3.85,0,5,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684681200,292.72,66,3.99,0,4,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684684800,295.91,48,3.64,0,3,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684688400,298.99,35,3.25,0,2,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684692000,301.68,27,4.4,0,3,Clear,clear sky,0
"viirs_point_351614_2023-05-22 00:00:00_25.3086,-111.86353",1684695600,303.18,23,5.26,0,0,Clear,clear sky,0
