viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697580000,282.63,44,3.86,0,14,Clouds,few clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697583600,281.52,46,3.33,0,17,Clouds,few clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697587200,279.85,52,2.68,0,24,Clouds,few clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697590800,278.18,65,2.29,0,97,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697594400,276.52,68,2.48,0,99,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697598000,275.41,71,2.46,0,99,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697601600,274.85,70,2.26,0,99,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697605200,274.85,70,2.23,0,99,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697608800,275.96,70,1.98,0,97,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697612400,275.96,69,1.87,0,100,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697616000,275.41,69,1.87,0,100,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697619600,274.3,72,1.71,0,100,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697623200,274.85,73,1.65,0,100,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697626800,275.41,73,2.03,0,100,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697630400,275.96,75,1.81,0,98,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697634000,275.96,74,2.05,0,100,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697637600,275.96,77,2.03,0,83,Clouds,broken clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697641200,276.52,71,1.76,0,85,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697644800,277.63,61,1.8,0,89,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697648400,278.74,53,1.69,0,79,Clouds,broken clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697652000,279.85,51,1.79,0,78,Clouds,broken clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697655600,284.62,47,1.91,0,90,Clouds,overcast clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697659200,286.47,43,2.08,0,50,Clouds,scattered clouds,0
"viirs_point_978649_2023-10-19 00:00:00_49.03173,-115.76965",1697662800,284.77,43,2.13,0,45,Clouds,scattered clouds,0
