viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697803200,311.01,11,5.58,0,100,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697806800,311.17,11,5.6,0,99,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697810400,310.93,11,5.72,0,99,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697814000,310.31,11,5.99,0,99,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697817600,308.57,13,5.89,0,99,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697821200,304.9,16,5.39,0,98,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697824800,302.69,19,4.41,0,97,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697828400,301.84,20,4.13,0,51,Clouds,broken clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697832000,301.37,20,3.83,0,50,Clouds,scattered clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697835600,301.02,20,3.42,0,61,Clouds,broken clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697839200,300.79,19,3.17,0,68,Clouds,broken clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697842800,300.34,20,3.09,0,73,Clouds,broken clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697846400,299.66,20,3.16,0,87,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697850000,299.25,20,3.04,0,100,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697853600,298.73,21,2.74,0,100,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697857200,298.11,22,2.57,0,94,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697860800,297.6,24,2.65,0,95,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697864400,297.27,27,2.59,0,93,Clouds,overcast clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697868000,298.9,28,2.1,0,57,Clouds,broken clouds,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697871600,302.42,26,3.09,0,5,Clear,clear sky,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697875200,305.76,21,4.64,0,5,Clear,clear sky,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697878800,308.34,15,5.63,0,5,Clear,clear sky,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697882400,309.99,12,5.76,0,5,Clear,clear sky,0
"viirs_point_990221_2023-10-22 00:00:00_11.80397,12.96338",1697886000,311.12,11,5.51,0,5,Clear,clear sky,0
