viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693047600,305.95,26,2.33,0,37,Clouds,scattered clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693051200,305.87,25,1.89,0,62,Clouds,broken clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693054800,302.42,33,2.36,0,99,Clouds,overcast clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693058400,304.04,31,3.07,0,80,Clouds,broken clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693062000,302.03,38,2.26,0,59,Clouds,broken clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693065600,298.04,47,1.23,0,55,Clouds,broken clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693069200,296.07,51,0.18,0,45,Clouds,scattered clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693072800,294.94,54,0.99,0,34,Clouds,scattered clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693076400,294.5,54,1.43,0,38,Clouds,scattered clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693080000,293.94,53,1.32,0,40,Clouds,scattered clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693083600,293.19,53,1.14,0,40,Clouds,scattered clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693087200,292.53,54,1.34,0,33,Clouds,scattered clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693090800,292.1,53,0.98,0,42,Clouds,scattered clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693094400,291.58,64,0.14,0,44,Clouds,scattered clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693098000,291.05,65,0.33,0,100,Clouds,overcast clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693101600,290.85,65,0.74,0,100,Clouds,overcast clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693105200,290.74,63,1.36,0,100,Clouds,overcast clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693108800,290.6,61,1.43,0,100,Clouds,overcast clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693112400,293.99,52,1.62,0,98,Clouds,overcast clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693116000,298.18,47,1.73,0,94,Clouds,overcast clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693119600,300.99,43,1.96,0,12,Clouds,few clouds,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693123200,303.31,37,2.08,0,8,Clear,clear sky,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693126800,305.48,29,1.9,0,6,Clear,clear sky,0
"viirs_point_730839_2023-08-28 00:00:00_3.74258,33.2281",1693130400,307.15,25,1.55,0,5,Clear,clear sky,0
