viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694347200,281.7,62,1.34,0,100,Clouds,overcast clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694350800,281.55,62,1.75,0,78,Clouds,broken clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694354400,282.66,61,1.96,0,79,Clouds,broken clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694358000,285.2,55,1.97,0,86,Clouds,overcast clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694361600,287.77,47,3.37,0,87,Clouds,overcast clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694365200,288.95,43,4,0,89,Clouds,overcast clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694368800,289.78,41,4.27,0,84,Clouds,broken clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694372400,290.85,38,4.84,0,82,Clouds,broken clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694376000,291.35,37,5.19,0,56,Clouds,broken clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694379600,291.77,36,5.11,0,44,Clouds,scattered clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694383200,292.21,36,5.03,0,36,Clouds,scattered clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694386800,292.3,35,4.9,0,33,Clouds,scattered clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694390400,291.93,40,4.23,0,24,Clouds,few clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694394000,290.36,45,3.29,0,17,Clouds,few clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694397600,286.64,57,2.49,0,21,Clouds,few clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694401200,285.14,61,2.44,0,32,Clouds,scattered clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694404800,284.69,63,2.48,0,35,Clouds,scattered clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694408400,284.43,68,2.42,0,38,Clouds,scattered clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694412000,283.94,70,2.54,0,41,Clouds,scattered clouds,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694415600,283.79,71,2.62,0,5,Clear,clear sky,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694419200,283.32,73,2.59,0,4,Clear,clear sky,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694422800,282.99,74,2.67,0,3,Clear,clear sky,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694426400,282.85,74,2.85,0,3,Clear,clear sky,0
"viirs_point_815352_2023-09-12 00:00:00_58.90984,-114.45361",1694430000,282.76,74,2.96,0,3,Clear,clear sky,0
