viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686787200,293.35,60,6.24,0,55,Clouds,broken clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686790800,292.34,59,6,0,32,Clouds,scattered clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686794400,293.01,59,5.99,0,26,Clouds,scattered clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686798000,291.71,60,5.46,0,18,Clouds,few clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686801600,291.88,64,5.12,0,13,Clouds,few clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686805200,289.49,72,4.23,0,11,Clouds,few clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686808800,288.4,73,3.42,0,17,Clouds,few clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686812400,288.02,68,2.93,0,0,Clear,clear sky,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686816000,288.12,68,2.56,0,0,Clear,clear sky,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686819600,287.55,71,2.36,0,2,Clear,clear sky,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686823200,287.5,76,2.29,0,5,Clear,clear sky,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686826800,287.45,80,2.34,0,4,Clear,clear sky,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686830400,287.18,83,2.88,0,21,Clouds,few clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686834000,287.18,86,2.94,0,61,Clouds,broken clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686837600,286.88,89,2.79,0,60,Clouds,broken clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686841200,286.92,89,2.93,0,60,Clouds,broken clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686844800,287.18,88,3.12,0,53,Clouds,broken clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686848400,287.27,80,4.03,0,48,Clouds,scattered clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686852000,288.72,74,4.72,0,39,Clouds,scattered clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686855600,290.65,70,4.94,0,23,Clouds,few clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686859200,292.08,66,5.2,0,25,Clouds,scattered clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686862800,292.43,64,5.46,0,31,Clouds,scattered clouds,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686866400,292.69,67,5.54,0.11,40,Rain,light rain,0
"viirs_point_409538_2023-06-16 00:00:00_19.40325,-155.28418",1686870000,293.01,70,5.4,0.11,48,Rain,light rain,0
