viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683201600,312.08,10,3.72,0,43,Clouds,scattered clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683205200,311.81,10,3.62,0,100,Clouds,overcast clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683208800,311.33,10,3.46,0,88,Clouds,overcast clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683212400,310.36,10,2.84,0,72,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683216000,307.2,12,1.74,0,59,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683219600,305.81,13,1.02,0,55,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683223200,304.74,15,1.42,0,56,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683226800,303.96,15,1.53,0,65,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683230400,303.24,16,0.75,0,77,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683234000,302.62,17,1.3,0,61,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683237600,301.99,18,1.52,0,60,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683241200,301.84,18,1.4,0,68,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683244800,300.96,19,1.53,0,63,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683248400,300.49,20,1.41,0,49,Clouds,scattered clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683252000,300.11,20,1.48,0,67,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683255600,299.7,20,1.38,0,73,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683259200,300.67,20,1.14,0,75,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683262800,303.7,16,1.11,0,78,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683266400,306.75,11,2.8,0,78,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683270000,308.52,10,3.42,0,67,Clouds,broken clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683273600,310.11,9,3.21,0,41,Clouds,scattered clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683277200,311.48,9,2.78,0,43,Clouds,scattered clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683280800,312.53,9,2.69,0,39,Clouds,scattered clouds,0
"viirs_point_317162_2023-05-06 00:00:00_13.44062,36.93221",1683284400,312.91,8,2.8,0,36,Clouds,scattered clouds,0
