viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697086800,299.71,53,1.58,0,39,Clouds,scattered clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697090400,296.73,71,1.07,0,7,Clear,clear sky,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697094000,296.11,75,1.32,0,0,Clear,clear sky,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697097600,295.7,79,1.5,0,1,Clear,clear sky,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697101200,296.07,81,1.94,0,2,Clear,clear sky,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697104800,297.29,77,2.28,0,3,Clear,clear sky,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697108400,300.05,65,2.98,0,14,Clouds,few clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697112000,303.15,54,2.96,0,10,Clear,clear sky,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697115600,306.27,43,2.69,0,5,Clear,clear sky,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697119200,309.07,34,2.56,0,5,Clear,clear sky,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697122800,311.33,28,2.19,0,5,Clear,clear sky,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697126400,312.84,23,2.01,0,4,Clear,clear sky,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697130000,313.71,21,1.85,0,12,Clouds,few clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697133600,310.93,26,1.58,0,28,Clouds,scattered clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697137200,309.08,30,1.78,0,100,Clouds,overcast clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697140800,305.77,39,1.32,0,100,Clouds,overcast clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697144400,303.87,45,0.2,0,100,Clouds,overcast clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697148000,304.04,44,1.31,0,100,Clouds,overcast clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697151600,303.15,47,1.65,0,100,Clouds,overcast clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697155200,299.86,60,1.15,0,68,Clouds,broken clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697158800,300.07,59,1.25,0,62,Clouds,broken clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697162400,299.6,61,0.81,0,62,Clouds,broken clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697166000,299.6,61,0.94,0,69,Clouds,broken clouds,0
"viirs_point_952043_2023-10-14 00:00:00_-3.08199,-54.28001",1697169600,298.78,64,0.64,0,65,Clouds,broken clouds,0
