viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684828800,294.56,46,0.61,0,14,Clouds,few clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684832400,293.96,47,0.3,0,35,Clouds,scattered clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684836000,293.46,49,0.47,0,44,Clouds,scattered clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684839600,293.06,49,0.62,0,48,Clouds,scattered clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684843200,291.79,52,1.13,0,46,Clouds,scattered clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684846800,292.99,48,0.72,0,3,Clear,clear sky,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684850400,296.3,39,0.77,0,4,Clear,clear sky,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684854000,300,34,1.09,0,5,Clear,clear sky,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684857600,301.11,31,1.55,0,6,Clear,clear sky,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684861200,302.22,28,1.96,0,5,Clear,clear sky,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684864800,303.33,24,2.37,0,9,Clear,clear sky,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684868400,305,22,2.75,0,47,Clouds,scattered clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684872000,306.66,19,3.26,0,40,Clouds,scattered clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684875600,307.22,17,3.88,0,49,Clouds,scattered clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684879200,308.89,17,4.32,0,51,Clouds,broken clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684882800,308.33,18,3.82,0,55,Clouds,broken clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684886400,307.22,21,4,0,49,Clouds,scattered clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684890000,302.04,26,3.67,0,98,Clouds,overcast clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684893600,300.91,29,2.93,0,96,Clouds,overcast clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684897200,299.21,33,2.33,0,87,Clouds,overcast clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684900800,297.84,32,2.99,0,71,Clouds,broken clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684904400,295.96,35,1.85,0,60,Clouds,broken clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684908000,294.92,34,1.44,0,62,Clouds,broken clouds,0
"viirs_point_355119_2023-05-25 00:00:00_20.54398,-102.72079",1684911600,294.16,35,1.3,0,58,Clouds,broken clouds,0
