viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684180800,301.02,19,1.58,0,4,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684184400,301.94,18,1.23,0,4,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684188000,302.62,17,1.02,0,4,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684191600,302.32,18,1.36,0,3,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684195200,301.58,19,1.67,0,6,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684198800,300.66,25,1.85,0,3,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684202400,297.71,37,1.47,0,1,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684206000,293.58,45,0.68,0,1,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684209600,290.83,46,0.25,0,1,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684213200,289.82,46,0.31,0,1,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684216800,288.74,56,3.91,0,0,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684220400,287.27,59,3.54,0,0,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684224000,286.08,61,3.18,0,2,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684227600,286.91,52,3.7,0,34,Clouds,scattered clouds,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684231200,286.07,49,3.36,0,50,Clouds,scattered clouds,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684234800,284.44,55,2.96,0,51,Clouds,broken clouds,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684238400,282.36,62,2.47,0,17,Clouds,few clouds,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684242000,283.06,63,2.09,0,4,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684245600,285.29,53,2.69,0,4,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684249200,286.91,45,3.14,0,8,Clear,clear sky,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684252800,287.93,42,2.97,0,15,Clouds,few clouds,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684256400,288.46,41,2.97,0,25,Clouds,scattered clouds,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684260000,288.89,41,3.29,0,29,Clouds,scattered clouds,0
"viirs_point_341462_2023-05-17 00:00:00_54.52085,-117.53254",1684263600,289.78,37,3.27,0,71,Clouds,broken clouds,0
