viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688263200,297.91,37,2.6,0,43,Clouds,scattered clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688266800,298.06,36,1.99,0,56,Clouds,broken clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688270400,297.4,39,2.14,0,67,Clouds,broken clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688274000,296.77,45,2.3,0,73,Clouds,broken clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688277600,298,38,1.36,0,81,Clouds,broken clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688281200,298.25,37,1.99,0,89,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688284800,297.82,42,1.95,0,94,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688288400,298.21,40,1.43,0,85,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688292000,297.11,47,1.11,0,76,Clouds,broken clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688295600,295.21,48,1.91,0,79,Clouds,broken clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688299200,292.66,55,0.88,0,78,Clouds,broken clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688302800,291.82,57,1.85,0,98,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688306400,291.99,56,2.56,0,98,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688310000,292.02,52,2.76,0,99,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688313600,291.92,51,2.99,0,99,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688317200,291.64,53,3.15,0,99,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688320800,292.3,59,3.04,0,100,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688324400,293.39,58,2.93,0,100,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688328000,295.14,53,2.84,0,100,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688331600,297.97,38,5.32,0,95,Clouds,overcast clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688335200,299.11,35,6.01,0,79,Clouds,broken clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688338800,299.83,33,6.79,0,65,Clouds,broken clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688342400,300.3,34,7.68,0,58,Clouds,broken clouds,0
"viirs_point_464356_2023-07-04 00:00:00_63.61946,145.08173",1688346000,300.92,33,7.54,0,6,Clear,clear sky,0
