viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694498400,283.44,88,1.54,0.75,100,Rain,light rain,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694502000,283.55,90,2.08,0.32,100,Rain,light rain,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694505600,283.76,91,1.81,0.49,100,Rain,light rain,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694509200,283.79,93,1.74,0.31,100,Rain,light rain,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694512800,283.97,93,0.38,0.18,100,Rain,light rain,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694516400,283.91,94,1.09,0.37,100,Rain,light rain,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694520000,284.14,94,1.23,0.12,100,Rain,light rain,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694523600,284.06,95,1.8,0.44,100,Rain,light rain,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694527200,284.15,94,1.42,0.49,100,Rain,light rain,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694530800,284.16,95,0.83,1.06,100,Rain,moderate rain,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694534400,284.27,94,1.6,0,100,Clouds,overcast clouds,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694538000,284.11,94,2.03,0,100,Clouds,overcast clouds,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694541600,283.62,93,2.37,0,89,Clouds,overcast clouds,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694545200,283.46,94,2.01,0,75,Clouds,broken clouds,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694548800,284.51,93,2.05,0,88,Clouds,overcast clouds,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694552400,282.84,93,2.28,0,63,Clouds,broken clouds,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694556000,282.26,93,2.17,0,55,Clouds,broken clouds,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694559600,281.96,92,2.49,0,52,Clouds,broken clouds,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694563200,282.2,91,2.33,0,71,Clouds,broken clouds,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694566800,283.69,86,1.47,0,5,Clear,clear sky,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694570400,285.42,80,1.43,0,4,Clear,clear sky,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694574000,286.73,74,1.46,0,4,Clear,clear sky,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694577600,287.77,68,2.26,0,4,Clear,clear sky,0
"viirs_point_822050_2023-09-14 00:00:00_55.56218,90.31869",1694581200,288.98,62,3.13,0,5,Clear,clear sky,0
