viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687471200,298.23,35,5.44,0,87,Clouds,overcast clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687474800,298.22,34,4.99,0,87,Clouds,overcast clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687478400,294.98,45,4.19,0.17,83,Rain,light rain,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687482000,290.57,68,4.38,0.98,84,Rain,light rain,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687485600,286.83,83,3.09,2.92,86,Rain,moderate rain,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687489200,286.12,85,2.24,1.83,91,Rain,moderate rain,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687492800,285.97,87,0.38,0.93,93,Rain,light rain,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687496400,285.96,89,1.17,1.29,94,Rain,moderate rain,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687500000,286.83,81,2.05,0,96,Clouds,overcast clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687503600,286.09,83,2.19,0,100,Clouds,overcast clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687507200,285.76,84,2.32,0,99,Clouds,overcast clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687510800,285.87,83,2.53,0,100,Clouds,overcast clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687514400,285.75,80,2.56,0,99,Clouds,overcast clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687518000,285.64,79,2.78,0,99,Clouds,overcast clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687521600,286.42,64,2.73,0,93,Clouds,overcast clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687525200,287.02,64,2.56,0,28,Clouds,scattered clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687528800,291.61,48,2.26,0,35,Clouds,scattered clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687532400,295.92,32,3.13,0,36,Clouds,scattered clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687536000,298.85,24,2.88,0,30,Clouds,scattered clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687539600,300.88,20,2.56,0,34,Clouds,scattered clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687543200,302.44,19,2.55,0,13,Clouds,few clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687546800,299.32,23,2.27,0,100,Clouds,overcast clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687550400,301.42,22,0.7,0,100,Clouds,overcast clouds,0
"viirs_point_437904_2023-06-24 00:00:00_24.33843,-105.29205",1687554000,298.87,29,1.64,0.13,99,Rain,light rain,0
