viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692529200,310.55,13,5.52,0,1,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692532800,310.1,13,5.29,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692536400,309.82,13,5.3,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692540000,309.26,13,4.93,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692543600,308.24,15,3.81,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692547200,304.46,19,3.1,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692550800,302.33,22,3.09,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692554400,301.4,22,2.9,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692558000,300.73,23,2.62,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692561600,300.17,24,2.51,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692565200,299.56,25,2.56,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692568800,298.64,27,3.51,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692572400,297.73,30,3.27,0,0,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692576000,297.51,31,2.58,0,2,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692579600,297.18,35,2.55,0,5,Clear,clear sky,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692583200,296.7,39,2.94,0,14,Clouds,few clouds,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692586800,297.39,40,3.06,0,23,Clouds,few clouds,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692590400,299.86,37,2.56,0,34,Clouds,scattered clouds,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692594000,301.98,33,2.92,0,44,Clouds,scattered clouds,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692597600,305.45,24,2.71,0,79,Clouds,broken clouds,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692601200,307.06,20,1.88,0,58,Clouds,broken clouds,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692604800,309.29,17,1.61,0,60,Clouds,broken clouds,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692608400,310.31,14,1.96,0,57,Clouds,broken clouds,0
"viirs_point_693156_2023-08-22 00:00:00_47.74874,41.61905",1692612000,310.56,13,2.14,0,59,Clouds,broken clouds,0
