viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684706400,300.89,36,4.12,0,13,Clouds,few clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684710000,300.89,41,3.98,0,10,Clear,clear sky,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684713600,300.89,47,2.59,0,7,Clear,clear sky,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684717200,302.3,53,2.01,0,1,Clear,clear sky,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684720800,298.89,68,1.41,0,2,Clear,clear sky,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684724400,297.71,76,0.9,0,14,Clouds,few clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684728000,297.15,80,0.68,0,30,Clouds,scattered clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684731600,296.72,83,0.6,0,37,Clouds,scattered clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684735200,296.21,85,0.13,0,38,Clouds,scattered clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684738800,295.85,86,0.19,0,6,Clear,clear sky,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684742400,295.55,88,0.3,0,10,Clear,clear sky,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684746000,295.2,90,0.46,0,19,Clouds,few clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684749600,294.98,90,0.93,0,30,Clouds,scattered clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684753200,294.77,90,0.92,0,26,Clouds,scattered clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684756800,294.63,91,0.97,0,14,Clouds,few clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684760400,295.63,84,1.08,0,21,Clouds,few clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684764000,295.89,69,0.65,0,16,Clouds,few clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684767600,297.89,55,1.03,0,13,Clouds,few clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684771200,299.89,45,1.71,0,11,Clouds,few clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684774800,306.17,40,2.78,0,9,Clear,clear sky,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684778400,300.89,38,3.76,0,18,Clouds,few clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684782000,300.89,40,4.58,0,12,Clouds,few clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684785600,300.89,43,5.05,0,29,Clouds,scattered clouds,0
"viirs_point_353379_2023-05-23 00:00:00_19.4219,-104.85258",1684789200,300.89,47,4.81,0,52,Clouds,broken clouds,0
