viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1697979600,311.18,10,8.16,0,6,Clear,clear sky,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1697983200,310.91,10,7.62,0,7,Clear,clear sky,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1697986800,310.24,10,7.43,0,9,Clear,clear sky,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1697990400,308.47,12,6.54,0,8,Clear,clear sky,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1697994000,305.37,14,5.26,0,8,Clear,clear sky,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1697997600,304.02,17,4.89,0,13,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698001200,303.32,19,4.58,0,17,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698004800,302.59,24,4.64,0,19,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698008400,301.89,31,4.67,0,17,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698012000,301.3,35,4.42,0,15,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698015600,300.79,36,4.24,0,14,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698019200,300.04,38,3.96,0,32,Clouds,scattered clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698022800,299.66,39,3.8,0,8,Clear,clear sky,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698026400,299.42,40,3.86,0,20,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698030000,299.12,40,3.84,0,23,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698033600,298.81,41,3.7,0,39,Clouds,scattered clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698037200,298.43,44,3.57,0,41,Clouds,scattered clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698040800,299.69,44,2.83,0,58,Clouds,broken clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698044400,303.73,29,6.28,0,13,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698048000,306.75,17,7.53,0,11,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698051600,308.43,13,8.3,0,11,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698055200,309.43,11,8.44,0,12,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698058800,309.99,9,8.39,0,13,Clouds,few clouds,0
"viirs_point_999143_2023-10-24 00:00:00_12.40829,13.42898",1698062400,309.72,9,8.22,0,13,Clouds,few clouds,0
