viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689958800,308.48,22,7.4,0,1,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689962400,308.74,21,6.93,0,5,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689966000,309.17,20,6,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689969600,307.93,21,5.48,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689973200,305.61,24,4.8,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689976800,303.2,26,3.7,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689980400,299.81,32,3.01,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689984000,297.47,36,2.84,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689987600,297.38,37,3.35,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689991200,298.26,36,3.69,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689994800,299.42,33,4.11,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1689998400,299.42,32,3.89,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690002000,296.61,38,3.08,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690005600,294.35,46,2.71,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690009200,293.68,48,2.75,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690012800,292.99,50,2.59,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690016400,292.26,53,2.46,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690020000,291.61,56,2.37,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690023600,291.73,57,2.55,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690027200,295.87,46,4.12,0,0,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690030800,300.41,35,5.68,0,5,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690034400,303.7,28,6.79,0,4,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690038000,305.78,24,7.67,0,4,Clear,clear sky,0
"viirs_point_547821_2023-07-23 00:00:00_-22.39164,-57.98066",1690041600,306.82,22,7.93,0,4,Clear,clear sky,0
