viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684188000,289.19,25,4.12,0,65,Clouds,broken clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684191600,288.31,32,5.4,0,72,Clouds,broken clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684195200,287.78,34,6.09,0,80,Clouds,broken clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684198800,285.62,48,5.84,0,56,Clouds,broken clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684202400,284.25,52,3.92,0,32,Clouds,scattered clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684206000,283.28,54,3.11,0,23,Clouds,few clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684209600,281.61,62,1.67,0,17,Clouds,few clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684213200,279.26,71,0.76,0,14,Clouds,few clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684216800,278.28,76,0.51,0,16,Clouds,few clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684220400,277.93,78,1.09,0,5,Clear,clear sky,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684224000,277.66,79,1.22,0,4,Clear,clear sky,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684227600,277.48,79,1.23,0,4,Clear,clear sky,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684231200,277.27,79,1.07,0,5,Clear,clear sky,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684234800,277.01,78,0.96,0,6,Clear,clear sky,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684238400,277.54,78,1.23,0,5,Clear,clear sky,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684242000,279.14,71,0.98,0,7,Clear,clear sky,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684245600,281.56,61,1.22,0,15,Clouds,few clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684249200,283.49,52,1.56,0,12,Clouds,few clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684252800,284.92,45,2.18,0,11,Clouds,few clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684256400,286.15,40,2.63,0,11,Clouds,few clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684260000,287.3,38,2.82,0,12,Clouds,few clouds,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684263600,288.43,34,2.89,0,0,Clear,clear sky,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684267200,289.56,30,2.65,0,2,Clear,clear sky,0
"viirs_point_341931_2023-05-17 00:00:00_61.84711,-123.97792",1684270800,290.64,28,2.3,0,3,Clear,clear sky,0
