viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692615600,308.46,23,0.7,0,1,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692619200,308.32,22,0.73,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692622800,307.75,22,0.76,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692626400,306.63,23,1.03,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692630000,304.85,25,1.46,0,2,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692633600,302.43,29,1.54,0,5,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692637200,302.13,29,1.54,0,13,Clouds,few clouds,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692640800,301.45,30,2.78,0,22,Clouds,few clouds,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692644400,299.23,43,5.1,0,40,Clouds,scattered clouds,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692648000,296.93,59,3.61,0,20,Clouds,few clouds,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692651600,296.24,62,2.73,0,13,Clouds,few clouds,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692655200,295.41,65,2.28,0,10,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692658800,294.63,69,1.47,0,8,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692662400,293.84,72,1.17,0,3,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692666000,293.31,75,1.17,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692669600,292.82,77,1.1,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692673200,292.35,80,1.04,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692676800,292.45,80,0.97,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692680400,294.82,69,1.23,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692684000,297.68,57,1.39,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692687600,300.64,45,1.32,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692691200,303.59,36,1.22,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692694800,306.08,28,1.12,0,0,Clear,clear sky,0
"viirs_point_698425_2023-08-23 00:00:00_-14.22742,38.49418",1692698400,307.87,21,1.01,0,0,Clear,clear sky,0
