viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693591200,310.47,28,1.33,0,35,Clouds,scattered clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693594800,310.62,28,0.85,0,100,Clouds,overcast clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693598400,310.54,28,0.18,0,100,Clouds,overcast clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693602000,310.17,30,0.56,0,80,Clouds,broken clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693605600,303.87,48,0.84,0,79,Clouds,broken clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693609200,302.39,54,0.21,0,83,Clouds,broken clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693612800,302.87,47,0.29,0,80,Clouds,broken clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693616400,301.86,49,0.92,0,35,Clouds,scattered clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693620000,301.79,49,1.14,0,41,Clouds,scattered clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693623600,301.07,52,0.83,0,51,Clouds,broken clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693627200,301.09,52,0.96,0,59,Clouds,broken clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693630800,299.66,56,1.2,0,60,Clouds,broken clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693634400,297.41,75,1.08,0,50,Clouds,scattered clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693638000,297.37,75,1.05,0,60,Clouds,broken clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693641600,297.26,75,1.01,0,38,Clouds,scattered clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693645200,297.05,75,1.08,0.11,38,Rain,light rain,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693648800,296.87,76,0.84,0.12,36,Rain,light rain,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693652400,298.42,71,0.87,0,38,Clouds,scattered clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693656000,302.08,57,1.34,0,29,Clouds,scattered clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693659600,305.94,45,1.71,0,80,Clouds,broken clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693663200,308.85,36,2.06,0,80,Clouds,broken clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693666800,311.02,30,2.41,0,85,Clouds,overcast clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693670400,312.39,26,2.57,0,88,Clouds,overcast clouds,0
"viirs_point_764021_2023-09-03 00:00:00_-6.53559,-62.93282",1693674000,313.35,23,2.52,0,89,Clouds,overcast clouds,0
