viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693908000,318.99,7,2.82,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693911600,319.46,7,3,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693915200,319.6,7,3.99,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693918800,319.41,6,4.61,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693922400,318.81,6,4.89,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693926000,316.73,6,4.05,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693929600,314.98,7,3.56,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693933200,314.01,7,2.62,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693936800,313.9,7,3.12,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693940400,312.91,8,4.06,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693944000,311.96,8,4.28,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693947600,310.72,9,4.07,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693951200,310.02,9,4.52,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693954800,309.08,11,4.74,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693958400,308.64,12,4.63,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693962000,307.93,13,5.02,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693965600,307.47,15,5.08,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693969200,307.15,16,5.26,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693972800,308.57,15,5.54,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693976400,311.85,12,7.03,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693980000,315.12,9,8.7,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693983600,317.56,8,9.91,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693987200,320.35,5,11.09,0,0,Clear,clear sky,0
"viirs_point_782287_2023-09-07 00:00:00_30.84063,46.13695",1693990800,321.33,5,12.29,0,0,Clear,clear sky,0
