viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698253200,312.42,18,3.44,0,43,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698256800,311.77,19,3.63,0,50,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698260400,311.41,19,3.19,0,19,Clouds,few clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698264000,310.22,20,2.57,0,33,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698267600,307.8,24,1.39,0,55,Clouds,broken clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698271200,306.88,25,0.45,0,66,Clouds,broken clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698274800,306.4,26,1.76,0,73,Clouds,broken clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698278400,305.99,26,2.05,0,78,Clouds,broken clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698282000,304.61,29,2.33,0,45,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698285600,302.87,31,3.03,0,28,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698289200,301.12,35,1.35,0,21,Clouds,few clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698292800,300.47,36,1.35,0,22,Clouds,few clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698296400,300.21,37,1.1,0,27,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698300000,299.68,38,1.75,0,29,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698303600,298.43,38,2.15,0,38,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698307200,297.74,42,3.51,0,39,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698310800,297.81,48,3.7,0,42,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698314400,299.83,45,3.38,0,35,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698318000,302.42,39,2.87,0,29,Clouds,scattered clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698321600,305.43,31,2.3,0,21,Clouds,few clouds,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698325200,308.79,24,1.79,0,2,Clear,clear sky,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698328800,311.17,20,1.98,0,5,Clear,clear sky,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698332400,312.59,18,2.51,0,5,Clear,clear sky,0
"viirs_point_1013031_2023-10-27 00:00:00_-7.83419,-41.10349",1698336000,313.45,16,3.11,0,6,Clear,clear sky,0
