viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686052800,293.11,42,3.58,0,1,Clear,clear sky,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686056400,293.15,42,3.67,0,7,Clear,clear sky,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686060000,292.92,43,3.83,0,9,Clear,clear sky,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686063600,292.48,51,3.24,0,9,Clear,clear sky,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686067200,290.98,59,2.45,0,10,Clear,clear sky,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686070800,288.82,60,2.29,0,16,Clouds,few clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686074400,288.07,60,2.8,0,29,Clouds,scattered clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686078000,287.93,58,2.61,0,70,Clouds,broken clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686081600,287.67,57,2.06,0,75,Clouds,broken clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686085200,287.01,59,1.37,0,72,Clouds,broken clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686088800,286.33,61,0.7,0,69,Clouds,broken clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686092400,285.84,62,0.94,0,74,Clouds,broken clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686096000,284.87,64,0.97,0,54,Clouds,broken clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686099600,284.62,64,1.03,0,97,Clouds,overcast clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686103200,284.74,66,1.32,0,98,Clouds,overcast clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686106800,286.38,67,1.26,0,99,Clouds,overcast clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686110400,288.41,59,1.15,0,84,Clouds,broken clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686114000,290.28,54,1.31,0,74,Clouds,broken clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686117600,292.2,49,0.83,0,74,Clouds,broken clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686121200,293.7,42,0.61,0,11,Clouds,few clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686124800,294.61,37,1.16,0,20,Clouds,few clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686128400,295.13,37,1.48,0,31,Clouds,scattered clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686132000,295.53,36,1.5,0,41,Clouds,scattered clouds,0
"viirs_point_389333_2023-06-08 00:00:00_48.57185,37.80203",1686135600,295.81,36,1.33,0,45,Clouds,scattered clouds,0
