viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693314000,303.77,8,0.74,0,17,Clouds,few clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693317600,301.67,14,1.61,0,27,Clouds,scattered clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693321200,297.67,24,2.29,0,39,Clouds,scattered clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693324800,292.71,36,2.15,0,38,Clouds,scattered clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693328400,291.62,37,2.3,0,40,Clouds,scattered clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693332000,291.01,38,2.48,0,50,Clouds,scattered clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693335600,290.89,33,2.61,0,77,Clouds,broken clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693339200,290.76,29,2.63,0,81,Clouds,broken clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693342800,290.42,26,2.69,0,79,Clouds,broken clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693346400,290.1,24,2.77,0,78,Clouds,broken clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693350000,289.8,23,2.79,0,71,Clouds,broken clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693353600,289.22,20,2.96,0,68,Clouds,broken clouds,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693357200,289.02,19,3.03,0,5,Clear,clear sky,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693360800,289.06,18,3.06,0,3,Clear,clear sky,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693364400,289.21,18,3.17,0,2,Clear,clear sky,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693368000,289.13,19,3.34,0,2,Clear,clear sky,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693371600,289.54,20,3.46,0,1,Clear,clear sky,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693375200,293.95,18,3.53,0,3,Clear,clear sky,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693378800,298.09,14,4.54,0,0,Clear,clear sky,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693382400,300.43,12,5.47,0,0,Clear,clear sky,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693386000,302.2,11,6.12,0,0,Clear,clear sky,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693389600,303.46,10,5.57,0,0,Clear,clear sky,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693393200,304.64,9,4.53,0,0,Clear,clear sky,0
"viirs_point_744510_2023-08-31 00:00:00_-32.37647,28.06996",1693396800,305.03,9,4.73,0,0,Clear,clear sky,0
