viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683417600,285.19,24,1.13,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683421200,284.67,25,1.05,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683424800,284.48,26,0.95,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683428400,286.88,24,1,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683432000,288.81,16,0.84,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683435600,290.37,15,0.71,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683439200,291.84,12,0.44,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683442800,293.15,11,0.38,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683446400,294.19,10,0.3,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683450000,295.03,9,0.54,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683453600,295.67,8,1.2,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683457200,296.14,8,1.68,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683460800,296.33,8,2.41,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683464400,296.49,8,4.19,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683468000,295.36,9,5.43,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683471600,293.48,12,4.34,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683475200,291.77,14,2.56,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683478800,290.88,15,2.03,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683482400,290.09,16,1.92,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683486000,289.33,17,2.03,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683489600,288.54,19,1.89,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683493200,287.75,21,1.89,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683496800,287.2,22,2.09,0,0,Clear,clear sky,0
"viirs_point_323662_2023-05-08 00:00:00_32.24378,51.42991",1683500400,286.58,23,2,0,0,Clear,clear sky,0
