viirs_point,dt,temperature,humidity,wind_speed,rain,clouds,weather_main,weather_description,fire
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691409600,303.01,27,0.95,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691413200,303.09,26,0.38,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691416800,302.81,26,0.17,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691420400,302.15,27,0.37,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691424000,298.58,34,0.35,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691427600,297.4,36,0.74,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691431200,296.43,40,0.85,0,1,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691434800,295.72,40,1.01,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691438400,295.04,42,1.02,0,2,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691442000,294.3,43,0.69,0,2,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691445600,293.76,45,0.72,0,2,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691449200,293.22,46,0.62,0,3,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691452800,292.27,46,0.8,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691456400,291.78,47,0.15,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691460000,291.13,48,0.34,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691463600,290.55,50,0.16,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691467200,290.26,52,0.71,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691470800,291.55,48,0.74,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691474400,294.83,40,0.15,0,1,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691478000,297.42,36,1.32,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691481600,299.51,32,1.32,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691485200,301.24,29,1.1,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691488800,302.73,26,0.87,0,0,Clear,clear sky,0
"viirs_point_627058_2023-08-09 00:00:00_-8.36032,29.95411",1691492400,303.27,26,1.26,0,0,Clear,clear sky,0
